Employee_ID,Gender,Education_Level,Relationship_Status,Hometown,Unit,Decision_skill_possess,Time_since_promotion,growth_rate,Travel_Rate,Post_Level,Compensation_and_Benefits,VAR1,VAR2,VAR3,VAR5,VAR6,VAR7,Attrition_rate
EID_6830,0,5,0,3,10,0,1,57,0,5,3,3,6830,0.7075,2,7,5,0.038
EID_16193,0,2,0,0,3,3,1,29,0,3,2,1,16193,-0.4537,1,8,2,0.0915
EID_17633,0,2,1,4,3,3,2,22,1,3,3,3,17633,0.7075,3,8,4,0.2223
EID_3849,0,3,1,1,3,0,2,69,1,4,2,3,3849,-1.615,2,7,3,0.7799
EID_18981,0,4,0,4,8,1,1,59,1,1,2,4,18981,-0.4537,3,8,3,0.0013
EID_17034,1,2,0,3,5,3,1,68,1,3,2,3,17034,0.7075,2,7,3,0.032
EID_1068,1,1,1,1,7,1,1,33,2,3,2,5,1068,-0.4537,2,5,5,0.0149
EID_10540,1,3,1,3,10,3,1,49,1,1,4,3,10540,0.7075,2,6,4,0.0795
EID_21494,0,4,0,1,5,2,1,48,0,1,3,3,21494,0.7075,3,8,5,0.1954
EID_24740,1,3,1,4,1,3,2,73,1,3,3,3,24740,0.7075,2,8,3,0.177
EID_10963,0,3,1,4,2,1,4,28,2,2,2,4,10963,-0.4537,4,6,5,0.1255
EID_8883,0,4,1,2,2,0,2,50,1,2,2,2,8883,0.7075,3,7,3,0.2903
EID_1315,0,3,0,2,3,1,4,45,1,2,2,3,1315,-2.7762,3,6,3,0.0324
EID_10120,1,4,1,2,8,1,1,71,1,1,0,3,10120,0.7075,3,9,3,0.0278
EID_11436,1,3,0,2,3,1,2,55,0,3,2,2,11436,-0.4537,2,9,3,0.1301
EID_15520,0,5,1,0,3,3,1,39,1,3,2,3,15520,-0.4537,3,8,4,0.1474
EID_16861,0,3,0,4,5,0,3,33,1,3,3,4,16861,-0.4537,3,8,3,0.0394
EID_13258,0,4,0,1,8,0,2,56,0,2,3,3,13258,0.7075,2,8,5,0.1153
EID_22372,1,3,1,2,3,3,4,71,0,4,3,3,22372,0.7075,2,6,3,0.249
EID_18557,1,4,0,3,3,0,1,40,0,2,2,3,18557,-0.4537,3,5,4,0.0458
EID_19186,0,4,0,1,9,2,0,65,1,2,0,3,19186,0.7075,4,8,3,0.1658
EID_2992,0,4,1,2,2,3,1,66,0,1,2,2,2992,-0.4537,2,8,4,0.2483
EID_16166,1,4,1,4,10,0,3,48,1,3,3,3,16166,-1.615,1,6,3,0.0734
EID_3056,0,5,0,3,2,0,4,68,1,5,2,4,3056,-0.4537,3,8,3,0.6363
EID_9759,1,2,0,2,2,3,3,25,1,3,2,3,9759,-0.4537,3,8,5,0.1383
EID_25906,1,3,0,4,3,3,4,64,0,3,2,4,25906,-1.615,2,8,4,0.1115
EID_15174,0,3,0,4,1,2,3,55,2,3,2,3,15174,-0.4537,3,7,3,0.1176
EID_18443,0,3,0,2,2,1,1,68,1,5,2,3,18443,1.8688,5,5,3,0.16899999999999998
EID_10271,1,3,0,3,2,2,4,20,1,2,2,2,10271,0.7075,2,8,3,0.3247
EID_14983,0,3,1,2,7,0,2,67,1,1,2,4,14983,-2.7762,3,8,5,0.1988
EID_22703,1,4,0,3,0,0,4,63,0,3,2,3,22703,-0.4537,3,8,5,0.019
EID_10141,0,3,0,1,10,3,2,28,1,3,2,3,10141,0.7075,3,8,4,0.1507
EID_4656,1,3,1,0,3,0,2,62,1,3,2,3,4656,-0.4537,3,5,3,0.0482
EID_23006,1,2,1,3,11,2,0,44,0,3,2,3,23006,-1.615,4,6,3,0.187
EID_22895,0,3,0,2,2,1,2,59,1,3,3,3,22895,1.8688,3,8,3,0.197
EID_18289,1,3,0,2,6,0,1,23,0,4,2,1,18289,-0.4537,3,8,5,0.248
EID_11677,0,3,0,2,0,2,3,68,1,4,3,3,11677,-0.4537,3,8,3,0.2365
EID_8347,1,5,1,3,9,3,1,40,1,4,3,3,8347,-0.4537,3,8,3,0.057
EID_18872,0,1,1,4,5,2,2,22,1,2,2,3,18872,-2.7762,1,9,3,0.1618
EID_10084,1,4,1,2,9,1,3,63,1,2,2,3,10084,-0.4537,3,8,3,0.3521
EID_13589,1,4,0,1,2,3,1,41,1,3,2,3,13589,-1.615,4,7,3,0.8597
EID_18994,1,4,1,1,9,3,1,42,1,2,1,3,18994,-0.4537,2,7,5,0.1604
EID_2299,0,3,1,3,10,2,4,63,1,2,2,3,2299,-0.4537,2,7,3,0.1864
EID_22959,0,1,0,0,5,0,3,41,0,2,3,4,22959,-0.4537,3,7,3,0.2383
EID_25052,0,1,1,1,3,2,1,21,1,2,3,3,25052,0.7075,2,6,3,0.1198
EID_5558,1,3,0,1,10,2,1,57,1,1,2,3,5558,-1.615,4,5,2,0.061
EID_18788,0,1,0,2,10,0,3,66,0,5,2,3,18788,-0.4537,2,7,2,0.3375
EID_7804,0,3,0,4,6,1,4,71,0,3,2,3,7804,0.7075,2,8,3,0.107
EID_21999,1,4,0,1,10,3,3,74,1,3,3,3,21999,-0.4537,5,9,3,0.2327
EID_22350,1,4,0,2,10,2,1,62,1,3,3,3,22350,-0.4537,2,8,3,0.2565
EID_24384,1,4,1,4,3,3,0,50,1,4,2,3,24384,1.8688,3,7,3,0.1261
EID_1175,0,4,1,3,2,3,2,63,1,3,2,3,1175,-1.615,4,6,3,0.0095
EID_12326,0,3,1,3,4,1,3,48,1,3,2,3,12326,0.7075,4,6,4,0.0992
EID_4019,1,1,0,2,5,2,2,30,1,4,0,2,4019,0.7075,3,6,3,0.8568
EID_17821,1,3,0,2,9,2,2,62,2,1,2,3,17821,0.7075,2,6,4,0.7547
EID_4078,0,4,0,2,1,2,4,51,1,4,2,4,4078,0.7075,3,6,3,0.2157
EID_19460,1,3,0,3,3,2,2,73,1,4,3,3,19460,-2.7762,3,8,4,0.0883
EID_23261,1,1,0,0,3,3,4,25,1,2,3,4,23261,-2.7762,2,8,3,0.0701
EID_1814,0,2,0,2,2,2,1,64,1,1,2,3,1814,-0.4537,2,6,4,0.0832
EID_7004,1,4,0,0,11,2,4,69,0,3,3,3,7004,-0.4537,3,8,3,0.1144
EID_2613,0,4,1,1,3,0,2,22,0,2,2,3,2613,-0.4537,4,8,4,0.4461
EID_3382,1,3,0,1,0,1,2,62,1,5,2,2,3382,-0.4537,2,8,3,0.1355
EID_15537,1,3,0,4,0,2,1,23,2,3,3,4,15537,0.7075,2,8,3,0.0059
EID_17094,0,3,0,4,0,1,3,51,0,3,2,5,17094,-0.4537,4,5,3,0.1075
EID_19589,1,3,1,3,10,0,2,63,1,4,2,4,19589,0.7075,2,8,2,0.0507
EID_11984,1,4,0,4,0,3,1,55,0,2,2,3,11984,1.8688,2,7,3,0.7982
EID_2336,1,5,0,2,3,3,2,39,1,3,2,4,2336,0.7075,3,8,5,0.0562
EID_13071,0,1,0,3,3,0,4,56,1,4,3,3,13071,1.8688,1,5,3,0.0857
EID_20420,0,1,0,4,3,2,1,52,1,3,3,3,20420,0.7075,2,7,3,0.1777
EID_1604,0,3,0,3,0,0,2,46,1,3,2,4,1604,-0.4537,4,5,3,0.5041
EID_10303,1,4,0,2,3,0,3,30,1,5,2,3,10303,1.8688,3,6,3,0.2521
EID_1592,1,3,0,1,3,3,2,74,2,3,2,3,1592,-0.4537,2,6,3,0.1975
EID_6574,0,5,0,3,3,0,1,35,0,3,2,3,6574,-0.4537,1,7,3,0.0217
EID_14862,1,5,0,1,10,1,2,21,2,5,2,4,14862,0.7075,2,7,4,0.158
EID_9894,0,1,0,3,3,1,1,65,0,2,2,3,9894,1.8688,2,8,3,0.2229
EID_24879,0,5,1,2,9,3,2,57,1,5,3,5,24879,-0.4537,4,7,3,0.1135
EID_5460,0,1,1,1,10,2,2,32,1,1,3,3,5460,-0.4537,2,8,3,0.0114
EID_4080,0,4,0,2,0,1,3,48,0,2,2,3,4080,-0.4537,3,8,3,0.112
EID_15200,0,4,1,3,7,1,2,36,2,2,2,1,15200,-0.4537,2,8,3,0.5837
EID_11086,0,1,1,1,0,0,4,54,1,2,0,4,11086,-0.4537,2,7,3,0.2472
EID_12330,1,3,0,3,3,0,2,20,0,3,3,3,12330,0.7075,2,9,5,0.0716
EID_5395,0,3,0,0,2,1,2,47,2,3,2,3,5395,0.7075,4,8,3,0.1697
EID_19763,0,2,0,2,10,0,1,24,1,3,2,3,19763,-0.4537,3,7,3,0.2869
EID_16374,1,4,1,3,7,0,2,43,0,2,3,3,16374,-0.4537,2,8,2,0.1609
EID_9777,0,1,0,1,8,1,4,41,1,3,2,4,9777,-0.4537,5,8,4,0.1314
EID_18512,1,1,0,1,2,1,2,33,1,2,3,2,18512,0.7075,3,7,3,0.0199
EID_21595,0,5,0,2,7,1,1,70,1,2,2,1,21595,0.7075,3,6,3,0.5484
EID_12467,0,4,1,2,2,1,1,24,1,4,4,3,12467,1.8688,2,9,3,0.0389
EID_7465,0,3,1,2,10,3,2,46,0,2,3,2,7465,0.7075,2,5,3,0.3729
EID_12579,1,5,0,4,2,0,1,61,0,3,2,2,12579,0.7075,3,8,3,0.0767
EID_24408,0,3,1,3,1,3,1,35,2,3,3,1,24408,1.8688,2,8,3,0.2232
EID_13060,1,4,0,3,10,0,2,60,1,2,2,3,13060,1.8688,3,8,3,0.1053
EID_17779,1,4,0,0,2,1,3,25,1,3,2,4,17779,0.7075,1,8,3,0.1839
EID_25844,1,1,0,1,0,0,3,41,1,3,4,3,25844,0.7075,4,6,2,0.1743
EID_15346,0,4,0,2,2,1,4,55,1,3,3,3,15346,1.8688,2,7,3,0.0275
EID_2698,0,3,0,4,5,1,2,33,1,3,2,2,2698,0.7075,4,5,3,0.2251
EID_12332,0,4,0,2,2,1,1,68,2,2,2,4,12332,0.7075,3,7,3,0.0442
EID_23468,0,1,1,0,3,2,2,55,1,5,2,4,23468,0.7075,2,7,3,0.0429
EID_21947,0,3,0,2,1,2,2,35,1,3,2,3,21947,0.7075,3,8,3,0.0118
EID_3729,0,3,0,0,11,0,3,35,0,3,3,3,3729,-0.4537,3,7,4,0.6853
EID_4086,1,4,1,2,9,0,1,67,1,2,0,3,4086,0.7075,2,8,3,0.1366
EID_12414,0,1,1,1,2,3,1,30,0,2,3,3,12414,-0.4537,4,7,4,0.9345
EID_25402,0,3,0,2,0,3,3,74,1,3,3,3,25402,-0.4537,3,8,4,0.0965
EID_15222,0,4,0,3,7,1,1,21,1,4,3,3,15222,-0.4537,3,6,4,0.1146
EID_9580,1,3,1,1,2,2,2,37,1,4,3,4,9580,-0.4537,2,8,3,0.1307
EID_3911,1,3,0,1,2,3,3,30,1,2,4,3,3911,-0.4537,2,6,3,0.0587
EID_5639,0,5,1,1,5,3,3,67,1,1,3,3,5639,-0.4537,4,8,4,0.5119
EID_12377,0,5,0,2,0,1,4,44,0,1,3,3,12377,-0.4537,4,8,3,0.4984
EID_8414,0,5,0,2,10,2,1,23,2,2,3,5,8414,0.7075,5,8,3,0.1729
EID_7420,1,3,0,1,10,3,1,39,1,5,3,3,7420,-0.4537,3,8,3,0.1923
EID_11467,0,5,0,4,1,1,3,37,1,3,3,3,11467,0.7075,3,7,4,0.0967
EID_2940,0,2,0,4,5,3,1,56,1,3,2,4,2940,-0.4537,3,7,3,0.1911
EID_8175,1,3,1,1,7,0,1,72,1,4,2,3,8175,-0.4537,5,5,2,0.1712
EID_23520,1,2,0,1,2,2,2,71,1,2,2,3,23520,-0.4537,3,6,3,0.1033
EID_23050,0,2,0,1,1,3,3,43,1,4,2,4,23050,0.7075,2,8,3,0.0558
EID_13855,0,3,0,3,1,0,2,20,1,4,2,4,13855,-0.4537,2,7,1,0.952
EID_22202,1,4,1,2,7,2,4,34,2,4,3,2,22202,-0.4537,3,8,3,0.0607
EID_17282,1,4,1,3,10,0,2,58,1,1,3,4,17282,1.8688,3,6,4,0.2928
EID_18683,0,3,0,2,10,3,4,23,1,4,2,2,18683,0.7075,2,8,3,0.2948
EID_24125,1,5,1,2,11,3,4,58,1,5,2,1,24125,-0.4537,3,5,3,0.2484
EID_9846,1,4,0,3,0,0,3,45,1,4,3,3,9846,-0.4537,4,8,3,0.0119
EID_4072,0,3,0,0,10,0,1,71,1,3,3,2,4072,-0.4537,4,6,1,0.1208
EID_24766,0,4,0,3,2,0,3,49,1,2,0,1,24766,-0.4537,3,8,4,0.4287
EID_4160,1,3,0,1,2,0,1,55,2,3,2,1,4160,-0.4537,3,5,3,0.1626
EID_23882,1,3,0,2,4,0,4,33,1,3,2,4,23882,0.7075,4,8,4,0.0794
EID_10659,1,1,0,2,4,3,3,70,1,2,2,3,10659,-1.615,3,7,4,0.0512
EID_24786,1,4,1,3,5,2,4,71,1,1,3,4,24786,-0.4537,4,9,3,0.1756
EID_10085,1,3,0,0,3,1,4,61,1,3,3,3,10085,-0.4537,2,7,3,0.0561
EID_17400,1,4,0,0,0,2,1,43,0,4,3,3,17400,0.7075,3,8,3,0.059
EID_20932,0,3,1,2,2,2,1,37,1,4,2,4,20932,1.8688,3,8,4,0.2635
EID_1192,0,3,0,2,2,1,1,71,2,3,2,3,1192,-0.4537,2,5,3,0.0647
EID_8895,1,3,0,1,3,0,4,32,0,1,2,3,8895,0.7075,2,7,3,0.0369
EID_8809,0,4,0,2,7,0,2,31,0,3,2,2,8809,-0.4537,5,8,4,0.2668
EID_15102,1,3,0,3,7,3,1,63,0,4,3,4,15102,-0.4537,3,7,4,0.0344
EID_19015,0,3,0,1,5,2,1,62,1,1,2,4,19015,1.8688,3,8,3,0.0755
EID_16075,1,1,0,4,3,1,2,40,0,2,3,3,16075,-0.4537,2,8,5,0.2714
EID_11737,1,5,1,1,3,2,2,30,0,5,4,3,11737,-1.615,3,7,3,0.2623
EID_19466,0,3,0,2,5,0,1,52,0,3,3,3,19466,-0.4537,2,7,5,0.1761
EID_10666,1,1,0,3,2,0,2,59,1,1,2,1,10666,-0.4537,2,6,3,0.1484
EID_4150,1,4,0,0,1,0,2,61,0,3,2,3,4150,1.8688,2,6,3,0.0058
EID_13190,1,3,1,1,3,3,1,43,1,2,2,3,13190,0.7075,1,7,3,0.2136
EID_11650,0,1,0,2,9,2,1,30,0,2,2,3,11650,-0.4537,2,7,3,0.1449
EID_24862,1,3,0,4,10,2,1,46,1,2,3,2,24862,0.7075,3,7,3,0.2
EID_6589,0,3,1,3,5,1,2,51,1,3,3,3,6589,-0.4537,4,7,4,0.1932
EID_6859,1,3,0,1,9,3,2,69,2,4,2,4,6859,-0.4537,2,7,5,0.5404
EID_12131,0,3,0,2,0,3,4,47,0,2,3,4,12131,0.7075,3,9,3,0.0817
EID_5310,1,1,0,0,0,0,4,56,1,1,4,3,5310,0.7075,3,7,3,0.1445
EID_14579,1,3,0,4,6,0,1,53,0,4,2,3,14579,-0.4537,3,8,3,0.1869
EID_14899,0,5,0,4,0,2,1,45,0,3,3,3,14899,-0.4537,3,8,2,0.1488
EID_10259,1,4,1,2,1,1,3,37,0,5,2,2,10259,0.7075,4,7,4,0.1698
EID_2182,1,3,0,3,2,1,3,27,1,3,3,3,2182,-1.615,2,8,3,0.1429
EID_2306,1,1,0,3,7,0,2,64,2,2,2,3,2306,1.8688,3,5,5,0.1525
EID_13508,0,4,0,3,3,1,4,29,2,3,2,3,13508,-2.7762,3,5,3,0.0825
EID_25858,0,3,0,1,9,2,3,67,0,4,2,3,25858,-0.4537,2,5,3,0.0329
EID_14925,0,3,0,3,1,0,3,37,1,1,2,4,14925,-0.4537,3,7,3,0.0563
EID_9365,0,3,0,2,2,3,2,36,0,1,3,3,9365,-0.4537,3,8,3,0.1817
EID_4167,1,2,1,3,5,2,3,37,1,3,2,3,4167,-1.615,2,7,4,0.1386
EID_16983,0,1,0,3,2,2,1,60,1,3,2,3,16983,1.8688,3,9,3,0.0222
EID_10441,1,3,0,1,2,2,3,42,2,3,3,3,10441,0.7075,2,7,4,0.1732
EID_16112,0,2,0,1,8,3,4,61,0,2,3,3,16112,-1.615,2,6,3,0.1368
EID_7035,1,5,1,2,2,1,4,44,1,4,2,3,7035,0.7075,3,6,3,0.1016
EID_11168,0,4,0,2,10,3,4,42,1,5,4,4,11168,-2.7762,3,6,1,0.4007
EID_3122,0,3,0,3,3,1,3,21,2,3,3,3,3122,-0.4537,2,8,4,0.1022
EID_4131,1,5,1,2,2,3,4,51,1,2,3,1,4131,0.7075,3,9,2,0.3683
EID_1735,1,3,0,2,5,3,3,72,1,1,0,3,1735,-0.4537,1,5,3,0.0306
EID_15713,1,2,0,4,2,0,3,63,2,1,2,3,15713,-0.4537,3,8,4,0.1208
EID_6718,0,4,1,1,3,1,1,35,1,3,2,3,6718,-2.7762,2,7,5,0.023
EID_5228,0,4,0,4,2,1,3,41,1,2,3,3,5228,-2.7762,4,8,3,0.1851
EID_12376,0,3,1,1,7,0,1,39,2,2,3,2,12376,-0.4537,1,8,3,0.1494
EID_11225,1,2,0,0,2,0,1,57,2,1,3,3,11225,0.7075,3,8,2,0.3185
EID_5334,1,3,1,2,0,3,2,48,1,2,3,3,5334,-0.4537,3,8,3,0.1785
EID_9652,0,3,0,4,11,0,1,23,0,1,3,4,9652,-0.4537,2,7,3,0.2577
EID_25639,0,3,0,3,9,1,1,53,1,4,2,4,25639,-0.4537,1,6,5,0.6226
EID_18184,1,4,1,2,0,0,3,47,1,2,3,3,18184,0.7075,3,7,3,0.2544
EID_17172,1,2,0,2,2,1,2,55,1,3,2,3,17172,1.8688,4,8,5,0.1245
EID_3592,1,3,0,3,1,0,2,47,2,2,2,3,3592,0.7075,2,8,5,0.2143
EID_17330,0,1,0,2,2,0,4,72,0,4,3,4,17330,-0.4537,2,7,4,0.3467
EID_6177,1,4,1,2,6,3,1,25,1,3,2,2,6177,0.7075,3,8,1,0.1922
EID_4200,0,4,0,2,5,3,2,66,1,3,2,4,4200,0.7075,5,8,3,0.1996
EID_5307,1,3,0,3,2,3,1,44,1,4,2,3,5307,-0.4537,4,9,3,0.0081
EID_8385,0,5,1,4,0,0,3,62,1,5,2,4,8385,-0.4537,4,5,3,0.0282
EID_23516,0,3,0,3,3,1,2,39,2,3,4,1,23516,-1.615,4,8,1,0.0817
EID_2998,1,3,1,0,4,3,1,33,1,2,3,4,2998,-0.4537,4,6,2,0.0177
EID_22564,1,4,0,4,5,0,0,74,0,2,3,3,22564,-0.4537,2,9,3,0.9743
EID_19568,0,4,0,2,4,2,4,58,2,1,3,2,19568,-0.4537,2,8,3,0.7477
EID_17191,1,4,1,4,0,3,2,38,0,4,2,3,17191,-0.4537,3,7,4,0.1786
EID_3706,1,5,0,2,2,1,2,64,1,5,2,2,3706,-1.615,3,6,5,0.0779
EID_24622,0,4,0,1,2,0,1,23,1,2,2,3,24622,0.7075,2,6,4,0.1602
EID_19808,0,4,0,1,10,3,4,46,1,3,2,3,19808,1.8688,2,7,4,0.16
EID_17336,0,3,0,1,2,1,4,45,1,4,3,4,17336,0.7075,3,8,4,0.1785
EID_16395,0,3,1,2,1,1,2,20,0,5,3,3,16395,-1.615,2,8,3,0.115
EID_16604,0,3,1,3,7,0,1,37,1,1,2,3,16604,-0.4537,3,5,3,0.7254
EID_13706,1,4,0,4,9,2,3,39,0,2,3,3,13706,-1.615,3,5,2,0.0762
EID_3941,0,3,0,3,10,2,1,32,2,2,3,4,3941,-0.4537,3,8,3,0.2505
EID_22751,0,2,1,1,0,2,1,54,1,2,2,3,22751,-1.615,3,6,5,0.1343
EID_1387,0,2,0,1,10,0,3,55,1,3,2,5,1387,0.7075,3,7,5,0.0451
EID_5094,0,4,0,4,1,0,2,40,0,4,3,3,5094,-0.4537,1,7,3,0.1064
EID_8869,1,5,1,1,5,0,2,28,0,4,3,4,8869,-0.4537,2,7,2,0.0435
EID_21320,0,3,0,1,2,3,2,51,1,4,1,2,21320,-0.4537,4,8,3,0.0777
EID_12657,1,2,1,1,3,1,2,33,0,3,2,3,12657,-0.4537,4,8,5,0.3254
EID_3287,1,2,1,1,3,1,3,29,1,3,2,3,3287,-1.615,3,8,3,0.2563
EID_4459,1,3,1,2,11,3,4,26,1,4,4,3,4459,0.7075,3,5,3,0.8625
EID_16697,0,4,0,3,0,2,2,59,1,5,3,3,16697,-0.4537,3,9,3,0.0627
EID_14140,1,3,1,3,7,1,1,21,0,2,2,3,14140,-0.4537,3,8,3,0.7612
EID_22042,0,3,0,3,3,2,3,31,1,2,3,3,22042,0.7075,1,8,3,0.0995
EID_10793,0,3,0,1,0,1,2,21,1,3,2,3,10793,0.7075,3,9,3,0.2757
EID_3445,1,3,1,2,7,0,1,44,1,1,2,4,3445,0.7075,1,7,3,0.1674
EID_8638,0,1,0,1,1,2,1,71,0,4,3,3,8638,-0.4537,4,9,3,0.1247
EID_16699,0,4,0,0,9,3,1,38,1,3,3,3,16699,-0.4537,3,8,3,0.1542
EID_24937,0,3,0,2,3,3,4,63,0,4,2,4,24937,0.7075,4,5,5,0.1506
EID_1733,0,3,0,4,2,1,4,68,1,4,3,3,1733,0.7075,3,9,4,0.1667
EID_13429,1,3,0,2,2,3,3,32,0,4,3,4,13429,0.7075,4,5,3,0.1161
EID_22660,1,4,1,3,1,2,4,37,0,2,2,4,22660,-1.615,1,8,3,0.0144
EID_7359,0,3,0,3,3,3,1,58,1,3,2,3,7359,1.8688,2,6,4,0.1472
EID_9983,0,2,1,1,2,0,3,56,1,4,0,3,9983,-1.615,3,8,4,0.07
EID_9391,0,2,0,1,10,2,1,44,0,5,2,3,9391,-0.4537,3,6,1,0.1094
EID_2982,0,4,0,2,9,1,3,70,1,5,2,3,2982,-0.4537,2,6,3,0.1469
EID_23012,0,4,1,3,7,2,2,71,0,1,3,3,23012,-0.4537,3,6,3,0.1744
EID_4165,0,4,0,3,3,3,2,51,0,3,3,3,4165,0.7075,3,9,2,0.0698
EID_12915,1,3,0,4,2,2,2,31,1,3,2,2,12915,-0.4537,4,6,3,0.0459
EID_15737,1,4,1,3,2,1,4,31,0,2,3,5,15737,-0.4537,2,9,4,0.008
EID_3256,0,1,1,4,2,2,1,43,0,1,1,3,3256,-0.4537,2,5,2,0.1894
EID_2967,0,1,1,2,1,3,2,26,0,3,3,2,2967,-0.4537,4,8,3,0.353
EID_23119,0,3,1,2,10,3,3,59,1,3,3,4,23119,0.7075,2,8,3,0.1956
EID_10199,1,3,0,2,10,3,3,36,0,2,0,3,10199,-0.4537,4,8,3,0.0539
EID_19345,0,3,0,1,2,1,0,56,0,5,2,4,19345,-0.4537,3,6,2,0.1577
EID_3680,0,3,1,4,5,3,1,73,0,3,2,3,3680,-0.4537,2,6,1,0.0988
EID_17131,0,4,0,3,2,0,2,32,1,3,3,1,17131,-0.4537,1,7,1,0.0085
EID_18632,0,2,0,2,2,3,1,33,1,3,2,3,18632,0.7075,2,6,3,0.1971
EID_23308,1,3,0,1,9,2,2,68,1,2,2,4,23308,-0.4537,2,8,4,0.0282
EID_12006,0,3,0,4,0,2,1,35,0,3,3,3,12006,-0.4537,4,7,4,0.0666
EID_14996,1,4,0,1,10,0,3,62,0,3,2,1,14996,-0.4537,4,7,3,0.0224
EID_20115,0,4,0,3,10,0,4,59,1,3,2,3,20115,-0.4537,2,5,3,0.1375
EID_8736,0,5,0,1,7,2,2,52,1,2,3,3,8736,-1.615,1,8,5,0.0333
EID_20332,1,3,0,3,5,1,4,65,1,2,3,3,20332,1.8688,4,8,3,0.7915
EID_13481,0,4,0,2,8,3,4,33,1,1,3,3,13481,-0.4537,2,8,3,0.0861
EID_16024,1,3,0,1,0,3,2,46,1,5,2,4,16024,-1.615,2,8,3,0.3138
EID_4224,1,5,0,2,5,3,1,71,0,3,3,3,4224,0.7075,1,8,3,0.0376
EID_19843,0,3,0,1,7,2,4,64,1,5,3,3,19843,-1.615,2,9,3,0.1131
EID_14239,0,3,0,1,3,0,3,59,1,5,2,2,14239,-0.4537,1,8,5,0.0425
EID_4910,1,1,0,1,1,0,2,32,1,2,2,3,4910,0.7075,2,6,3,0.1969
EID_11195,0,3,1,4,2,3,1,49,1,2,3,4,11195,0.7075,2,7,1,0.2579
EID_7131,0,3,0,4,3,3,1,60,1,3,0,3,7131,0.7075,2,7,3,0.1195
EID_22130,1,4,0,1,9,3,3,51,1,4,2,4,22130,0.7075,3,5,3,0.0843
EID_12711,0,3,0,2,1,3,2,39,0,3,3,3,12711,-1.615,2,6,4,0.1913
EID_18951,0,4,1,3,9,2,1,43,1,2,2,3,18951,-1.615,2,8,5,0.1518
EID_18444,0,4,1,3,0,3,3,66,0,2,3,2,18444,0.7075,2,9,3,0.0417
EID_6062,0,4,0,1,0,2,1,68,1,4,3,4,6062,-0.4537,3,5,3,0.01
EID_8814,0,5,0,0,10,1,2,51,0,5,2,3,8814,1.8688,2,7,4,0.1436
EID_4752,0,5,0,4,5,2,3,54,1,2,2,3,4752,-0.4537,2,6,3,0.1414
EID_3787,1,3,0,3,2,2,1,73,2,1,3,2,3787,-2.7762,4,7,3,0.3686
EID_10617,1,3,0,1,2,1,3,48,1,3,2,3,10617,-1.615,3,8,1,0.768
EID_24080,0,2,0,1,7,2,4,28,0,1,3,3,24080,0.7075,4,8,3,0.0913
EID_17081,0,3,1,3,7,2,3,64,2,5,3,3,17081,-0.4537,3,6,3,0.1745
EID_14833,1,2,0,4,2,2,3,46,2,2,2,3,14833,0.7075,2,5,3,0.4931
EID_13497,1,1,0,3,4,0,2,35,2,4,2,3,13497,-1.615,2,6,2,0.0915
EID_12625,0,5,1,4,9,0,1,73,1,5,2,3,12625,0.7075,2,7,3,0.0628
EID_24043,0,1,0,2,2,0,1,38,2,3,2,3,24043,-0.4537,4,8,3,0.0137
EID_7076,1,4,0,1,5,1,2,47,0,1,2,3,7076,0.7075,3,8,3,0.2865
EID_9677,1,2,0,1,2,3,4,65,1,3,3,5,9677,-1.615,4,5,3,0.5025
EID_5273,0,3,0,1,2,2,3,23,0,5,1,3,5273,-1.615,3,8,3,0.0665
EID_7565,1,4,0,2,8,2,4,23,1,1,3,3,7565,-0.4537,2,6,2,0.1626
EID_13749,0,3,0,2,2,2,3,28,1,1,2,4,13749,0.7075,2,8,3,0.1732
EID_15992,1,2,1,4,7,1,3,27,1,3,2,4,15992,-0.4537,2,7,4,0.1083
EID_5690,1,2,0,1,2,1,2,43,1,3,2,4,5690,-1.615,4,8,3,0.1728
EID_9331,1,3,0,2,0,3,1,70,1,3,2,3,9331,1.8688,2,8,1,0.2207
EID_19779,0,3,1,1,3,2,2,32,2,2,3,3,19779,-1.615,2,5,5,0.4151
EID_2111,0,5,1,2,0,3,1,44,0,1,2,5,2111,-0.4537,3,6,3,0.4278
EID_14913,0,4,0,2,9,0,3,28,0,3,3,3,14913,-0.4537,3,5,5,0.0904
EID_22124,0,4,0,3,9,2,2,55,0,4,3,3,22124,-0.4537,4,8,3,0.2444
EID_23553,1,5,0,4,10,0,4,69,1,3,2,3,23553,-0.4537,2,5,5,0.5028
EID_9111,0,3,0,2,5,3,1,30,0,3,3,1,9111,0.7075,2,9,3,0.0903
EID_8982,1,4,0,1,3,2,2,50,1,4,3,4,8982,-0.4537,3,9,4,0.1621
EID_22663,0,4,1,4,2,3,2,72,1,2,3,3,22663,0.7075,4,8,3,0.1259
EID_8085,0,4,0,1,3,3,1,40,1,1,2,3,8085,-0.4537,2,7,3,0.1251
EID_4692,1,2,0,1,3,3,3,51,1,4,3,2,4692,0.7075,4,8,3,0.0414
EID_18353,1,3,0,2,10,0,1,36,1,3,3,3,18353,0.7075,2,7,3,0.2155
EID_12937,0,3,1,4,9,3,2,61,1,3,2,4,12937,-0.4537,2,8,3,0.1634
EID_14738,0,1,0,2,3,2,1,28,1,1,2,3,14738,0.7075,2,7,5,0.0783
EID_23025,0,2,0,1,3,2,3,38,2,4,2,3,23025,0.7075,1,9,3,0.0029
